2026-09-08 17:30:00.056 UTC,"postgres","postgres",2074,"172.22.0.5:35922",6aa04618.81a,2,"SELECT",2026-09-08 17:30:00 UTC,5/0,0,LOG,00000,"duration: 1.688 ms",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.116 UTC,"postgres","postgres",2075,"172.22.0.5:35928",6aa04618.81b,1,"idle",2026-09-08 17:30:00 UTC,4/2179,0,LOG,00000,"statement: SELECT inet_server_addr() AS server, pg_is_in_recovery() AS replica,
       count(*), sum(id), sum(length(payload))
FROM phase4_lab.items WHERE id BETWEEN 86903 AND 86903 + 99;",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.118 UTC,"postgres","postgres",2075,"172.22.0.5:35928",6aa04618.81b,2,"SELECT",2026-09-08 17:30:00 UTC,4/0,0,LOG,00000,"duration: 2.544 ms",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.165 UTC,"postgres","postgres",2076,"172.22.0.5:35942",6aa04618.81c,1,"idle",2026-09-08 17:30:00 UTC,4/2181,0,LOG,00000,"statement: SELECT inet_server_addr() AS server, pg_is_in_recovery() AS replica,
       count(*), sum(id), sum(length(payload))
FROM phase4_lab.items WHERE id BETWEEN 97814 AND 97814 + 99;",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.167 UTC,"postgres","postgres",2076,"172.22.0.5:35942",6aa04618.81c,2,"SELECT",2026-09-08 17:30:00 UTC,4/0,0,LOG,00000,"duration: 1.763 ms",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.222 UTC,"postgres","postgres",2077,"172.22.0.5:35954",6aa04618.81d,1,"idle",2026-09-08 17:30:00 UTC,5/1312,0,LOG,00000,"statement: SELECT inet_server_addr() AS server, pg_is_in_recovery() AS replica,
       count(*), sum(id), sum(length(payload))
FROM phase4_lab.items WHERE id BETWEEN 65709 AND 65709 + 99;",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.224 UTC,"postgres","postgres",2077,"172.22.0.5:35954",6aa04618.81d,2,"SELECT",2026-09-08 17:30:00 UTC,5/0,0,LOG,00000,"duration: 2.036 ms",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.282 UTC,"postgres","postgres",2078,"172.22.0.5:35964",6aa04618.81e,1,"idle",2026-09-08 17:30:00 UTC,4/2183,0,LOG,00000,"statement: SELECT inet_server_addr() AS server, pg_is_in_recovery() AS replica,
       count(*), sum(id), sum(length(payload))
FROM phase4_lab.items WHERE id BETWEEN 45499 AND 45499 + 99;",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.284 UTC,"postgres","postgres",2078,"172.22.0.5:35964",6aa04618.81e,2,"SELECT",2026-09-08 17:30:00 UTC,4/0,0,LOG,00000,"duration: 1.983 ms",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.340 UTC,"postgres","postgres",2079,"172.22.0.5:35970",6aa04618.81f,1,"idle",2026-09-08 17:30:00 UTC,5/1314,0,LOG,00000,"statement: SELECT inet_server_addr() AS server, pg_is_in_recovery() AS replica,
       count(*), sum(id), sum(length(payload))
FROM phase4_lab.items WHERE id BETWEEN 74590 AND 74590 + 99;",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.342 UTC,"postgres","postgres",2079,"172.22.0.5:35970",6aa04618.81f,2,"SELECT",2026-09-08 17:30:00 UTC,5/0,0,LOG,00000,"duration: 1.932 ms",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.410 UTC,"postgres","postgres",2080,"172.22.0.5:35986",6aa04618.820,1,"idle",2026-09-08 17:30:00 UTC,4/2185,0,LOG,00000,"statement: SELECT inet_server_addr() AS server, pg_is_in_recovery() AS replica,
       count(*), sum(id), sum(length(payload))
FROM phase4_lab.items WHERE id BETWEEN 5251 AND 5251 + 99;",,,,,,,,,"phase4-traffic","client backend",,0
