2026-09-08 17:30:00.071 UTC,"postgres","postgres",852,"172.22.0.5:39934",6aa04618.354,1,"idle",2026-09-08 17:30:00 UTC,5/524,0,LOG,00000,"statement: SELECT inet_server_addr() AS server, pg_is_in_recovery() AS replica,
       count(*), sum(id), sum(length(payload))
FROM phase4_lab.items WHERE id BETWEEN 4621 AND 4621 + 99;",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.073 UTC,"postgres","postgres",852,"172.22.0.5:39934",6aa04618.354,2,"SELECT",2026-09-08 17:30:00 UTC,5/0,0,LOG,00000,"duration: 2.050 ms",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.125 UTC,"postgres","postgres",853,"172.22.0.5:39942",6aa04618.355,1,"idle",2026-09-08 17:30:00 UTC,4/947,0,LOG,00000,"statement: SELECT inet_server_addr() AS server, pg_is_in_recovery() AS replica,
       count(*), sum(id), sum(length(payload))
FROM phase4_lab.items WHERE id BETWEEN 26220 AND 26220 + 99;",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.126 UTC,"postgres","postgres",853,"172.22.0.5:39942",6aa04618.355,2,"SELECT",2026-09-08 17:30:00 UTC,4/0,0,LOG,00000,"duration: 1.291 ms",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.179 UTC,"postgres","postgres",854,"172.22.0.5:39952",6aa04618.356,1,"idle",2026-09-08 17:30:00 UTC,4/949,0,LOG,00000,"statement: SELECT inet_server_addr() AS server, pg_is_in_recovery() AS replica,
       count(*), sum(id), sum(length(payload))
FROM phase4_lab.items WHERE id BETWEEN 46981 AND 46981 + 99;",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.181 UTC,"postgres","postgres",854,"172.22.0.5:39952",6aa04618.356,2,"SELECT",2026-09-08 17:30:00 UTC,4/0,0,LOG,00000,"duration: 1.735 ms",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.224 UTC,"postgres","postgres",49,"127.0.0.1:50674",6aa045dc.31,119,"idle",2026-09-08 17:29:00 UTC,3/61,0,LOG,00000,"statement: SELECT pg_catalog.pg_postmaster_start_time(), CASE WHEN pg_catalog.pg_is_in_recovery() THEN 0 ELSE ('x' || pg_catalog.substr(pg_catalog.pg_walfile_name(pg_catalog.pg_current_wal_lsn()), 1, 8))::bit(32)::int END, CASE WHEN pg_catalog.pg_is_in_recovery() THEN 0 ELSE pg_catalog.pg_wal_lsn_diff(pg_catalog.pg_current_wal_flush_lsn(), '0/0')::bigint END, pg_catalog.pg_wal_lsn_diff(pg_catalog.pg_last_wal_replay_lsn(), '0/0')::bigint, pg_catalog.pg_wal_lsn_diff(COALESCE(pg_catalog.pg_last_wal_receive_lsn(), '0/0'), '0/0')::bigint, pg_catalog.pg_is_in_recovery() AND pg_catalog.pg_is_wal_replay_paused(), pg_catalog.pg_last_xact_replay_timestamp(), (pg_catalog.pg_stat_get_wal_receiver()).status, pg_catalog.current_setting('restore_command'), pg_catalog.array_to_json(pg_catalog.array_agg(pg_catalog.row_to_json(ri))) FROM (SELECT (SELECT rolname FROM pg_catalog.pg_authid WHERE oid = usesysid) AS usename, application_name, client_addr, w.state, sync_state, sync_priority FROM pg_catalog.pg_stat_get_wal_senders() w, pg_catalog.pg_stat_get_activity(pid)) AS ri",,,,,,,,,"Patroni restapi","client backend",,0
2026-09-08 17:30:00.224 UTC,"postgres","postgres",49,"127.0.0.1:50674",6aa045dc.31,120,"SELECT",2026-09-08 17:29:00 UTC,3/0,0,LOG,00000,"duration: 0.729 ms",,,,,,,,,"Patroni restapi","client backend",,0
2026-09-08 17:30:00.233 UTC,"postgres","postgres",855,"172.22.0.5:39964",6aa04618.357,1,"idle",2026-09-08 17:30:00 UTC,4/951,0,LOG,00000,"statement: SELECT inet_server_addr() AS server, pg_is_in_recovery() AS replica,
       count(*), sum(id), sum(length(payload))
FROM phase4_lab.items WHERE id BETWEEN 69996 AND 69996 + 99;",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.235 UTC,"postgres","postgres",855,"172.22.0.5:39964",6aa04618.357,2,"SELECT",2026-09-08 17:30:00 UTC,4/0,0,LOG,00000,"duration: 2.174 ms",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.293 UTC,"postgres","postgres",857,"172.22.0.5:39970",6aa04618.359,1,"idle",2026-09-08 17:30:00 UTC,5/526,0,LOG,00000,"statement: SELECT inet_server_addr() AS server, pg_is_in_recovery() AS replica,
       count(*), sum(id), sum(length(payload))
FROM phase4_lab.items WHERE id BETWEEN 15720 AND 15720 + 99;",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.295 UTC,"postgres","postgres",857,"172.22.0.5:39970",6aa04618.359,2,"SELECT",2026-09-08 17:30:00 UTC,5/0,0,LOG,00000,"duration: 1.871 ms",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.357 UTC,"postgres","postgres",858,"172.22.0.5:39980",6aa04618.35a,1,"idle",2026-09-08 17:30:00 UTC,4/953,0,LOG,00000,"statement: SELECT inet_server_addr() AS server, pg_is_in_recovery() AS replica,
       count(*), sum(id), sum(length(payload))
FROM phase4_lab.items WHERE id BETWEEN 5663 AND 5663 + 99;",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.359 UTC,"postgres","postgres",858,"172.22.0.5:39980",6aa04618.35a,2,"SELECT",2026-09-08 17:30:00 UTC,4/0,0,LOG,00000,"duration: 2.035 ms",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.413 UTC,"postgres","postgres",859,"172.22.0.5:39984",6aa04618.35b,1,"idle",2026-09-08 17:30:00 UTC,5/528,0,LOG,00000,"statement: SELECT inet_server_addr() AS server, pg_is_in_recovery() AS replica,
       count(*), sum(id), sum(length(payload))
FROM phase4_lab.items WHERE id BETWEEN 20772 AND 20772 + 99;",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.415 UTC,"postgres","postgres",859,"172.22.0.5:39984",6aa04618.35b,2,"SELECT",2026-09-08 17:30:00 UTC,5/0,0,LOG,00000,"duration: 1.834 ms",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.483 UTC,"postgres","postgres",860,"172.22.0.5:39996",6aa04618.35c,1,"idle",2026-09-08 17:30:00 UTC,4/955,0,LOG,00000,"statement: SELECT inet_server_addr() AS server, pg_is_in_recovery() AS replica,
       count(*), sum(id), sum(length(payload))
FROM phase4_lab.items WHERE id BETWEEN 43766 AND 43766 + 99;",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.485 UTC,"postgres","postgres",860,"172.22.0.5:39996",6aa04618.35c,2,"SELECT",2026-09-08 17:30:00 UTC,4/0,0,LOG,00000,"duration: 2.236 ms",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.558 UTC,"postgres","postgres",861,"172.22.0.5:40004",6aa04618.35d,1,"idle",2026-09-08 17:30:00 UTC,5/530,0,LOG,00000,"statement: SELECT inet_server_addr() AS server, pg_is_in_recovery() AS replica,
       count(*), sum(id), sum(length(payload))
FROM phase4_lab.items WHERE id BETWEEN 27001 AND 27001 + 99;",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.560 UTC,"postgres","postgres",861,"172.22.0.5:40004",6aa04618.35d,2,"SELECT",2026-09-08 17:30:00 UTC,5/0,0,LOG,00000,"duration: 2.819 ms",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.624 UTC,"postgres","postgres",862,"172.22.0.5:40008",6aa04618.35e,1,"idle",2026-09-08 17:30:00 UTC,4/957,0,LOG,00000,"statement: SELECT inet_server_addr() AS server, pg_is_in_recovery() AS replica,
       count(*), sum(id), sum(length(payload))
FROM phase4_lab.items WHERE id BETWEEN 16043 AND 16043 + 99;",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.625 UTC,"postgres","postgres",862,"172.22.0.5:40008",6aa04618.35e,2,"SELECT",2026-09-08 17:30:00 UTC,4/0,0,LOG,00000,"duration: 1.778 ms",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.685 UTC,"postgres","postgres",863,"172.22.0.5:40012",6aa04618.35f,1,"idle",2026-09-08 17:30:00 UTC,4/959,0,LOG,00000,"statement: SELECT inet_server_addr() AS server, pg_is_in_recovery() AS replica,
       count(*), sum(id), sum(length(payload))
FROM phase4_lab.items WHERE id BETWEEN 85908 AND 85908 + 99;",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.688 UTC,"postgres","postgres",863,"172.22.0.5:40012",6aa04618.35f,2,"SELECT",2026-09-08 17:30:00 UTC,4/0,0,LOG,00000,"duration: 2.233 ms",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.750 UTC,"postgres","postgres",864,"172.22.0.5:40020",6aa04618.360,1,"idle",2026-09-08 17:30:00 UTC,5/532,0,LOG,00000,"statement: SELECT inet_server_addr() AS server, pg_is_in_recovery() AS replica,
       count(*), sum(id), sum(length(payload))
FROM phase4_lab.items WHERE id BETWEEN 8826 AND 8826 + 99;",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.753 UTC,"postgres","postgres",864,"172.22.0.5:40020",6aa04618.360,2,"SELECT",2026-09-08 17:30:00 UTC,5/0,0,LOG,00000,"duration: 2.604 ms",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.802 UTC,"postgres","postgres",865,"172.22.0.5:40026",6aa04618.361,1,"idle",2026-09-08 17:30:00 UTC,4/961,0,LOG,00000,"statement: SELECT inet_server_addr() AS server, pg_is_in_recovery() AS replica,
       count(*), sum(id), sum(length(payload))
FROM phase4_lab.items WHERE id BETWEEN 73698 AND 73698 + 99;",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.804 UTC,"postgres","postgres",865,"172.22.0.5:40026",6aa04618.361,2,"SELECT",2026-09-08 17:30:00 UTC,4/0,0,LOG,00000,"duration: 2.324 ms",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.880 UTC,"postgres","postgres",866,"172.22.0.5:40030",6aa04618.362,1,"idle",2026-09-08 17:30:00 UTC,4/963,0,LOG,00000,"statement: SELECT inet_server_addr() AS server, pg_is_in_recovery() AS replica,
       count(*), sum(id), sum(length(payload))
FROM phase4_lab.items WHERE id BETWEEN 46782 AND 46782 + 99;",,,,,,,,,"phase4-traffic","client backend",,0
2026-09-08 17:30:00.882 UTC,"postgres","postgres",866,"172.22.0.5:40030",6aa04618.362,2,"SELECT",2026-09-08 17:30:00 UTC,4/0,0,LOG,00000,"duration: 2.208 ms",,,,,,,,,"phase4-traffic","client backend",,0
